transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,payment_method,payment_status,sales_channel,region,currency_code,exchange_rate_to_usd,order_priority
TXN-2023-06576,CUST-02235,PROD-0001,REP-0134,2024-05-19,25,299.00,15.00,7475.00,1121.25,6353.75,Wire Transfer,Completed,Online,North America,CAD,0.7500,High
TXN-2023-06577,CUST-01890,PROD-0001,REP-0134,2023-10-05,20,299.00,15.00,5980.00,897.00,5083.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06578,CUST-01135,PROD-0004,REP-0289,2023-04-14,6,5999.00,20.00,35994.00,7198.80,28795.20,Wire Transfer,Pending,Partner,Europe,GBP,1.2700,Low
TXN-2023-06579,CUST-02456,PROD-0009,REP-0078,2024-07-14,2,99.00,10.00,198.00,19.80,178.20,Credit Card,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-06580,CUST-00217,PROD-0021,REP-0045,2024-03-10,20,299.00,12.00,5980.00,717.60,5262.40,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06581,CUST-00378,PROD-0007,REP-0267,2024-07-27,20,8999.00,8.00,179980.00,14398.40,165581.60,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06582,CUST-00932,PROD-0018,REP-0156,2024-05-11,8,7999.00,8.00,63992.00,5119.36,58872.64,PayPal,Pending,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-06583,CUST-01768,PROD-0001,REP-0289,2024-05-20,2,299.00,8.00,598.00,47.84,550.16,Credit Card,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-06584,CUST-02523,PROD-0008,REP-0203,2023-02-26,3,2999.00,10.00,8997.00,899.70,8097.30,Invoice,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-06585,CUST-00831,PROD-0008,REP-0134,2023-03-05,2,2999.00,0.00,5998.00,0.00,5998.00,Invoice,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-06586,CUST-01191,PROD-0006,REP-0134,2024-11-02,15,899.00,18.00,13485.00,2427.30,11057.70,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-06587,CUST-01574,PROD-0007,REP-0156,2024-05-30,12,8999.00,5.00,107988.00,5399.40,102588.60,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-06588,CUST-01125,PROD-0018,REP-0203,2024-07-12,5,7999.00,10.00,39995.00,3999.50,35995.50,Invoice,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06589,CUST-00804,PROD-0021,REP-0045,2024-04-27,25,299.00,15.00,7475.00,1121.25,6353.75,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06590,CUST-00186,PROD-0001,REP-0267,2023-08-11,12,299.00,10.00,3588.00,358.80,3229.20,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-06591,CUST-01812,PROD-0008,REP-0267,2023-10-23,6,2999.00,5.00,17994.00,899.70,17094.30,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-06592,CUST-02350,PROD-0008,REP-0089,2024-08-08,2,2999.00,0.00,5998.00,0.00,5998.00,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06593,CUST-00613,PROD-0004,REP-0156,2024-11-24,15,5999.00,0.00,89985.00,0.00,89985.00,Credit Card,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06594,CUST-00548,PROD-0011,REP-0134,2023-06-02,1,199.00,0.00,199.00,0.00,199.00,Wire Transfer,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-06595,CUST-00735,PROD-0012,REP-0112,2023-10-24,3,1499.00,18.00,4497.00,809.46,3687.54,Wire Transfer,Completed,Online,North America,CAD,0.7500,High
TXN-2023-06596,CUST-01724,PROD-0018,REP-0203,2024-10-05,6,7999.00,8.00,47994.00,3839.52,44154.48,Credit Card,Completed,Online,North America,CAD,0.7500,Medium
TXN-2023-06597,CUST-01636,PROD-0003,REP-0112,2024-01-08,4,599.00,10.00,2396.00,239.60,2156.40,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-06598,CUST-00446,PROD-0004,REP-0289,2024-12-13,2,5999.00,20.00,11998.00,2399.60,9598.40,Credit Card,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-06599,CUST-00678,PROD-0006,REP-0112,2024-03-18,12,899.00,20.00,10788.00,2157.60,8630.40,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-06600,CUST-00597,PROD-0007,REP-0156,2024-03-20,5,8999.00,12.00,44995.00,5399.40,39595.60,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-06601,CUST-01781,PROD-0007,REP-0267,2024-07-04,2,8999.00,8.00,17998.00,1439.84,16558.16,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06602,CUST-01418,PROD-0002,REP-0245,2024-05-28,1,2999.00,20.00,2999.00,599.80,2399.20,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06603,CUST-01450,PROD-0009,REP-0134,2024-01-02,1,99.00,5.00,99.00,4.95,94.05,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-06604,CUST-00958,PROD-0003,REP-0045,2023-04-03,15,599.00,15.00,8985.00,1347.75,7637.25,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-06605,CUST-01041,PROD-0007,REP-0112,2023-08-12,1,8999.00,12.00,8999.00,1079.88,7919.12,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06606,CUST-00517,PROD-0001,REP-0078,2023-03-25,4,299.00,0.00,1196.00,0.00,1196.00,Invoice,Completed,Online,North America,USD,1.0000,Low
TXN-2023-06607,CUST-00215,PROD-0007,REP-0045,2024-02-19,3,8999.00,0.00,26997.00,0.00,26997.00,Invoice,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-06608,CUST-00391,PROD-0002,REP-0289,2024-05-03,3,2999.00,5.00,8997.00,449.85,8547.15,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06609,CUST-00501,PROD-0007,REP-0203,2024-08-29,30,8999.00,8.00,269970.00,21597.60,248372.40,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06610,CUST-02016,PROD-0010,REP-0156,2023-09-03,1,999.00,5.00,999.00,49.95,949.05,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-06611,CUST-00575,PROD-0012,REP-0112,2023-05-24,8,1499.00,15.00,11992.00,1798.80,10193.20,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06612,CUST-01182,PROD-0015,REP-0134,2023-05-12,1,4999.00,10.00,4999.00,499.90,4499.10,Wire Transfer,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-06613,CUST-00215,PROD-0012,REP-0134,2023-10-21,1,1499.00,20.00,1499.00,299.80,1199.20,PayPal,Completed,Partner,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06614,CUST-01456,PROD-0009,REP-0089,2023-01-08,30,99.00,12.00,2970.00,356.40,2613.60,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-06615,CUST-01174,PROD-0021,REP-0045,2023-01-31,2,299.00,10.00,598.00,59.80,538.20,Invoice,Pending,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06616,CUST-01424,PROD-0015,REP-0289,2023-08-19,4,4999.00,0.00,19996.00,0.00,19996.00,Credit Card,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-06617,CUST-01905,PROD-0021,REP-0203,2023-01-19,6,299.00,0.00,1794.00,0.00,1794.00,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-06618,CUST-00447,PROD-0003,REP-0245,2023-05-25,6,599.00,15.00,3594.00,539.10,3054.90,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-06619,CUST-01608,PROD-0021,REP-0112,2024-05-25,25,299.00,15.00,7475.00,1121.25,6353.75,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06620,CUST-02093,PROD-0002,REP-0089,2024-03-15,30,2999.00,10.00,89970.00,8997.00,80973.00,PayPal,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-06621,CUST-00927,PROD-0002,REP-0045,2024-10-17,25,2999.00,5.00,74975.00,3748.75,71226.25,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06622,CUST-00590,PROD-0012,REP-0289,2023-12-08,3,1499.00,12.00,4497.00,539.64,3957.36,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-06623,CUST-01738,PROD-0002,REP-0078,2023-09-13,15,2999.00,8.00,44985.00,3598.80,41386.20,Credit Card,Completed,Partner,North America,USD,1.0000,High
TXN-2023-06624,CUST-02388,PROD-0009,REP-0289,2024-10-16,12,99.00,0.00,1188.00,0.00,1188.00,Invoice,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-06625,CUST-00399,PROD-0021,REP-0245,2023-07-31,1,299.00,20.00,299.00,59.80,239.20,Credit Card,Failed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-06626,CUST-02190,PROD-0009,REP-0045,2023-03-19,5,99.00,8.00,495.00,39.60,455.40,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06627,CUST-01305,PROD-0010,REP-0045,2023-08-31,1,999.00,10.00,999.00,99.90,899.10,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06628,CUST-00808,PROD-0007,REP-0245,2023-07-07,3,8999.00,18.00,26997.00,4859.46,22137.54,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06629,CUST-00347,PROD-0003,REP-0078,2023-01-29,15,599.00,18.00,8985.00,1617.30,7367.70,Credit Card,Completed,Online,Europe,GBP,1.2700,High
TXN-2023-06630,CUST-00696,PROD-0007,REP-0156,2023-02-23,4,8999.00,0.00,35996.00,0.00,35996.00,Invoice,Completed,Online,Europe,EUR,1.0800,Low
TXN-2023-06631,CUST-00995,PROD-0015,REP-0134,2023-04-12,2,4999.00,10.00,9998.00,999.80,8998.20,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-06632,CUST-01141,PROD-0002,REP-0089,2023-08-12,20,2999.00,15.00,59980.00,8997.00,50983.00,Invoice,Completed,Partner,Asia-Pacific,SGD,0.7400,Low
TXN-2023-06633,CUST-00257,PROD-0012,REP-0078,2024-08-13,1,1499.00,15.00,1499.00,224.85,1274.15,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-06634,CUST-00137,PROD-0001,REP-0078,2024-09-01,15,299.00,20.00,4485.00,897.00,3588.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-06635,CUST-01870,PROD-0021,REP-0267,2024-12-12,12,299.00,5.00,3588.00,179.40,3408.60,Invoice,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06636,CUST-00732,PROD-0009,REP-0089,2023-07-18,25,99.00,0.00,2475.00,0.00,2475.00,Wire Transfer,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-06637,CUST-00538,PROD-0001,REP-0156,2024-02-29,15,299.00,12.00,4485.00,538.20,3946.80,Wire Transfer,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-06638,CUST-01949,PROD-0015,REP-0156,2023-11-06,30,4999.00,0.00,149970.00,0.00,149970.00,PayPal,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-06639,CUST-00627,PROD-0006,REP-0156,2023-01-19,5,899.00,10.00,4495.00,449.50,4045.50,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-06640,CUST-00896,PROD-0001,REP-0078,2023-02-09,6,299.00,10.00,1794.00,179.40,1614.60,Invoice,Completed,Online,Europe,GBP,1.2700,Medium
TXN-2023-06641,CUST-01302,PROD-0004,REP-0267,2023-02-27,2,5999.00,0.00,11998.00,0.00,11998.00,Invoice,Pending,Direct Sales,North America,USD,1.0000,Low
TXN-2023-06642,CUST-02098,PROD-0002,REP-0267,2023-06-18,20,2999.00,15.00,59980.00,8997.00,50983.00,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06643,CUST-00262,PROD-0018,REP-0289,2024-11-02,2,7999.00,10.00,15998.00,1599.80,14398.20,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-06644,CUST-01739,PROD-0006,REP-0267,2023-05-17,4,899.00,18.00,3596.00,647.28,2948.72,PayPal,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-06645,CUST-01104,PROD-0009,REP-0289,2024-02-29,12,99.00,10.00,1188.00,118.80,1069.20,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06646,CUST-00563,PROD-0002,REP-0203,2023-09-20,3,2999.00,8.00,8997.00,719.76,8277.24,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-06647,CUST-02548,PROD-0018,REP-0289,2024-01-31,25,7999.00,0.00,199975.00,0.00,199975.00,PayPal,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-06648,CUST-01554,PROD-0012,REP-0289,2024-08-14,3,1499.00,18.00,4497.00,809.46,3687.54,Wire Transfer,Failed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06649,CUST-00560,PROD-0015,REP-0112,2023-08-26,1,4999.00,15.00,4999.00,749.85,4249.15,Credit Card,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06650,CUST-01712,PROD-0015,REP-0289,2023-04-17,2,4999.00,0.00,9998.00,0.00,9998.00,Credit Card,Completed,Online,North America,USD,1.0000,High
TXN-2023-06651,CUST-02470,PROD-0010,REP-0045,2023-06-19,3,999.00,10.00,2997.00,299.70,2697.30,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-06652,CUST-01685,PROD-0003,REP-0245,2023-08-05,1,599.00,10.00,599.00,59.90,539.10,PayPal,Completed,Online,Europe,GBP,1.2700,High
TXN-2023-06653,CUST-00519,PROD-0012,REP-0289,2023-10-23,6,1499.00,18.00,8994.00,1618.92,7375.08,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-06654,CUST-00298,PROD-0007,REP-0289,2023-11-10,5,8999.00,0.00,44995.00,0.00,44995.00,Invoice,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-06655,CUST-00885,PROD-0015,REP-0078,2024-07-10,15,4999.00,18.00,74985.00,13497.30,61487.70,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06656,CUST-00514,PROD-0011,REP-0045,2023-02-06,12,199.00,5.00,2388.00,119.40,2268.60,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06657,CUST-01975,PROD-0004,REP-0089,2024-01-13,8,5999.00,0.00,47992.00,0.00,47992.00,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-06658,CUST-00220,PROD-0011,REP-0267,2024-04-17,1,199.00,10.00,199.00,19.90,179.10,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-06659,CUST-00391,PROD-0011,REP-0078,2024-01-21,2,199.00,8.00,398.00,31.84,366.16,Wire Transfer,Completed,Partner,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-06660,CUST-00226,PROD-0007,REP-0156,2024-10-04,1,8999.00,18.00,8999.00,1619.82,7379.18,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06661,CUST-01945,PROD-0021,REP-0089,2024-07-25,30,299.00,20.00,8970.00,1794.00,7176.00,Invoice,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06662,CUST-00809,PROD-0007,REP-0156,2024-09-03,6,8999.00,10.00,53994.00,5399.40,48594.60,Invoice,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-06663,CUST-01966,PROD-0001,REP-0289,2024-03-15,2,299.00,8.00,598.00,47.84,550.16,Credit Card,Failed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06664,CUST-00276,PROD-0002,REP-0156,2024-11-27,5,2999.00,12.00,14995.00,1799.40,13195.60,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-06665,CUST-00272,PROD-0010,REP-0089,2024-06-26,1,999.00,20.00,999.00,199.80,799.20,Invoice,Failed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-06666,CUST-02123,PROD-0002,REP-0245,2024-11-06,12,2999.00,0.00,35988.00,0.00,35988.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06667,CUST-02398,PROD-0007,REP-0156,2023-04-12,20,8999.00,0.00,179980.00,0.00,179980.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06668,CUST-01057,PROD-0003,REP-0267,2024-10-25,20,599.00,20.00,11980.00,2396.00,9584.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06669,CUST-02098,PROD-0015,REP-0156,2023-01-11,3,4999.00,8.00,14997.00,1199.76,13797.24,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-06670,CUST-02028,PROD-0018,REP-0112,2023-12-13,2,7999.00,0.00,15998.00,0.00,15998.00,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06671,CUST-01969,PROD-0012,REP-0045,2024-12-22,3,1499.00,15.00,4497.00,674.55,3822.45,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-06672,CUST-02036,PROD-0008,REP-0289,2024-11-11,1,2999.00,5.00,2999.00,149.95,2849.05,Invoice,Pending,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-06673,CUST-00968,PROD-0010,REP-0112,2024-03-19,2,999.00,0.00,1998.00,0.00,1998.00,Credit Card,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-06674,CUST-02550,PROD-0004,REP-0112,2023-04-18,5,5999.00,0.00,29995.00,0.00,29995.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06675,CUST-01171,PROD-0003,REP-0078,2024-02-05,1,599.00,15.00,599.00,89.85,509.15,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06676,CUST-01358,PROD-0007,REP-0245,2024-01-25,8,8999.00,12.00,71992.00,8639.04,63352.96,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-06677,CUST-01742,PROD-0018,REP-0203,2023-01-01,20,7999.00,0.00,159980.00,0.00,159980.00,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-06678,CUST-00338,PROD-0010,REP-0289,2024-05-19,4,999.00,18.00,3996.00,719.28,3276.72,Invoice,Completed,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-06679,CUST-00837,PROD-0002,REP-0203,2024-04-02,4,2999.00,20.00,11996.00,2399.20,9596.80,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-06680,CUST-02502,PROD-0012,REP-0289,2024-09-17,8,1499.00,18.00,11992.00,2158.56,9833.44,Wire Transfer,Completed,Partner,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06681,CUST-00687,PROD-0006,REP-0245,2023-10-05,8,899.00,20.00,7192.00,1438.40,5753.60,PayPal,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06682,CUST-01489,PROD-0012,REP-0245,2023-06-01,25,1499.00,15.00,37475.00,5621.25,31853.75,Credit Card,Completed,Online,Europe,EUR,1.0800,Medium
TXN-2023-06683,CUST-00688,PROD-0009,REP-0078,2023-09-15,20,99.00,12.00,1980.00,237.60,1742.40,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-06684,CUST-01404,PROD-0006,REP-0289,2023-01-23,1,899.00,12.00,899.00,107.88,791.12,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-06685,CUST-02181,PROD-0007,REP-0112,2024-08-23,3,8999.00,18.00,26997.00,4859.46,22137.54,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-06686,CUST-02257,PROD-0021,REP-0267,2023-01-30,30,299.00,0.00,8970.00,0.00,8970.00,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-06687,CUST-00326,PROD-0008,REP-0289,2023-09-29,5,2999.00,15.00,14995.00,2249.25,12745.75,Invoice,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06688,CUST-00361,PROD-0006,REP-0289,2023-04-09,25,899.00,0.00,22475.00,0.00,22475.00,Credit Card,Pending,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06689,CUST-01360,PROD-0012,REP-0267,2024-06-11,6,1499.00,0.00,8994.00,0.00,8994.00,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-06690,CUST-01476,PROD-0011,REP-0078,2024-05-04,1,199.00,8.00,199.00,15.92,183.08,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06691,CUST-00334,PROD-0006,REP-0289,2023-03-28,6,899.00,8.00,5394.00,431.52,4962.48,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-06692,CUST-00908,PROD-0001,REP-0289,2024-04-20,1,299.00,10.00,299.00,29.90,269.10,Invoice,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-06693,CUST-00605,PROD-0010,REP-0078,2024-04-01,15,999.00,0.00,14985.00,0.00,14985.00,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-06694,CUST-02386,PROD-0001,REP-0112,2023-06-13,4,299.00,10.00,1196.00,119.60,1076.40,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06695,CUST-01304,PROD-0004,REP-0089,2023-05-25,8,5999.00,5.00,47992.00,2399.60,45592.40,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06696,CUST-00113,PROD-0009,REP-0045,2023-08-18,1,99.00,10.00,99.00,9.90,89.10,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06697,CUST-01566,PROD-0004,REP-0156,2024-07-27,15,5999.00,0.00,89985.00,0.00,89985.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-06698,CUST-00390,PROD-0002,REP-0134,2024-09-08,8,2999.00,12.00,23992.00,2879.04,21112.96,Invoice,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-06699,CUST-00981,PROD-0011,REP-0045,2024-12-24,8,199.00,10.00,1592.00,159.20,1432.80,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-06700,CUST-01457,PROD-0001,REP-0134,2023-02-11,20,299.00,10.00,5980.00,598.00,5382.00,Wire Transfer,Completed,Partner,North America,USD,1.0000,High
TXN-2023-06701,CUST-00967,PROD-0015,REP-0289,2024-12-26,1,4999.00,15.00,4999.00,749.85,4249.15,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-06702,CUST-00824,PROD-0009,REP-0203,2024-06-01,2,99.00,15.00,198.00,29.70,168.30,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-06703,CUST-01148,PROD-0015,REP-0112,2023-01-15,2,4999.00,20.00,9998.00,1999.60,7998.40,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06704,CUST-00928,PROD-0003,REP-0156,2024-10-10,2,599.00,0.00,1198.00,0.00,1198.00,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-06705,CUST-02491,PROD-0006,REP-0289,2024-11-26,1,899.00,20.00,899.00,179.80,719.20,Credit Card,Completed,Online,North America,CAD,0.7500,High
TXN-2023-06706,CUST-01764,PROD-0011,REP-0112,2024-01-02,25,199.00,0.00,4975.00,0.00,4975.00,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-06707,CUST-00414,PROD-0009,REP-0089,2024-03-22,6,99.00,20.00,594.00,118.80,475.20,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-06708,CUST-02397,PROD-0001,REP-0289,2024-05-26,30,299.00,12.00,8970.00,1076.40,7893.60,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06709,CUST-01550,PROD-0003,REP-0156,2024-09-04,20,599.00,15.00,11980.00,1797.00,10183.00,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-06710,CUST-01412,PROD-0012,REP-0289,2024-11-12,1,1499.00,0.00,1499.00,0.00,1499.00,Wire Transfer,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-06711,CUST-02439,PROD-0001,REP-0134,2023-04-03,2,299.00,0.00,598.00,0.00,598.00,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06712,CUST-00425,PROD-0010,REP-0289,2023-11-13,20,999.00,12.00,19980.00,2397.60,17582.40,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-06713,CUST-02279,PROD-0012,REP-0089,2023-08-05,1,1499.00,10.00,1499.00,149.90,1349.10,Wire Transfer,Completed,Partner,North America,USD,1.0000,High
TXN-2023-06714,CUST-02287,PROD-0021,REP-0112,2023-01-17,20,299.00,0.00,5980.00,0.00,5980.00,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-06715,CUST-01994,PROD-0011,REP-0112,2023-03-14,4,199.00,0.00,796.00,0.00,796.00,Invoice,Completed,Online,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06716,CUST-02354,PROD-0010,REP-0289,2024-04-23,3,999.00,10.00,2997.00,299.70,2697.30,Credit Card,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-06717,CUST-01862,PROD-0008,REP-0078,2024-04-09,1,2999.00,20.00,2999.00,599.80,2399.20,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-06718,CUST-00784,PROD-0010,REP-0078,2023-07-25,2,999.00,10.00,1998.00,199.80,1798.20,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
